Date,ConfirmedGrowth,Confirmed,Tests,Hospitalized,Deaths,PositivePct,Geography,ID Geography,ID State,State,ID Year,Year,Population,Slug State,ConfirmedPC,DeathsPC,TestsPC,HospitalizedPC,ConfirmedGrowthPC,ConfirmedSmooth,ConfirmedPCSmooth,DeathsSmooth,DeathsPCSmooth,TestsSmooth,TestsPCSmooth,HospitalizedSmooth,HospitalizedPCSmooth,ConfirmedGrowthSmooth,ConfirmedGrowthPCSmooth,Timestamp
1-Jul,1782,39701,401401,2854,784,9.890608145,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,780.8813588,15.42054319,7895.180431,56.1354978,35.05026527,39758.4,782.0103628,780.7333333,15.35629093,398895.4667,7845.898945,2815,55.36840445,1519.6,29.88910387,1.59365E+12
2-Jul,1831,41532,409032,2882,793,10.1537288,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,816.895408,15.59756473,8045.27503,56.68623148,36.01404922,41318.2,812.6901629,796.4666667,15.66575081,408353.9333,8031.938095,2883.066667,56.70721181,1559.8,30.67980009,1.59373E+12
3-Jul,1854,43386,420693,2882,813,10.31298358,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,853.3618456,15.99094594,8274.63594,56.68623148,36.4664376,42942.46667,844.6379618,813.6,16.00274737,418581.8667,8233.111932,2934.8,57.72475786,1624.266667,31.94779884,1.59382E+12
4-Jul,1461,44847,430809,2882,820,10.40994965,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,882.0983425,16.12862936,8473.608153,56.68623148,28.73649694,44589.73333,877.038149,830.2666667,16.33056504,428004.8,8418.452175,2986.533333,58.74230391,1647.266667,32.40018722,1.59391E+12
5-Jul,1533,46380,439857,2882,827,10.544336,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,912.2510118,16.26631278,8651.57381,56.68623148,30.15266928,46246.26667,909.6206028,847.3333333,16.66625034,437824.7333,8611.601035,3038.266667,59.75984995,1656.533333,32.58245385,1.59399E+12
6-Jul,972,47352,445291,3090,846,10.63394499,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,931.3693383,16.64002492,8758.455483,60.777396,19.11832651,47962.6,943.3792665,865.5333333,17.02422723,447703.1333,8805.899879,3113.066667,61.23109566,1716.333333,33.75866365,1.59408E+12
7-Jul,1557,48909,453840,3090,884,10.77670545,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,961.9940651,17.38744921,8926.606279,60.777396,30.62472672,49685.66667,977.2703685,882.8,17.36384634,457397.2,8996.57306,3172.4,62.39812656,1723.066667,33.89110199,1.59417E+12
8-Jul,1782,50691,463765,3090,905,10.93032031,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,997.0443303,17.80049948,9121.821701,60.777396,35.05026527,51429.93333,1011.578455,903.0666667,17.76247263,467403.3333,9193.384298,3231.733333,63.56515747,1744.266667,34.30808606,1.59425E+12
9-Jul,1728,52419,475235,3398,929,11.03012194,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1031.032466,18.27255692,9347.425822,66.83546654,33.98813602,53187.2,1046.142238,923.8666667,18.17158908,477534.9333,9392.663349,3320.266667,65.30652493,1757.266667,34.56378384,1.59434E+12
10-Jul,2280,54699,488090,3398,951,11.20674466,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1075.877924,18.70527625,9600.27159,66.83546654,44.84545724,54925.86667,1080.340178,946.6666667,18.62004365,487732.3333,9593.236623,3406.933333,67.01117681,1738.666667,34.19793933,1.59443E+12
11-Jul,1949,56648,492508,3398,961,11.50194515,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1114.212922,18.90196685,9687.169498,66.83546654,38.33499832,56699.2,1115.219978,969.4666667,19.06849822,498178.5333,9798.70356,3493.6,68.7158287,1773.333333,34.87980008,1.59451E+12
12-Jul,1520,58168,507101,3398,972,11.47069321,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1144.109893,19.11832651,9974.200094,66.83546654,29.8969715,58472.4,1150.097155,992.4,19.51957534,508679,10005.23787,3580.266667,70.42048058,1773.2,34.87717754,1.5946E+12
13-Jul,2221,60389,517481,3744,993,11.66980044,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1187.794876,19.53137677,10178.36494,73.64096137,43.68498269,60269.53333,1185.445079,1018.666667,20.03621598,519268.0667,10213.51486,3688,72.539494,1797.133333,35.34792371,1.59468E+12
14-Jul,1856,62245,525983,3744,998,11.83403266,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1224.300652,19.62972207,10345.59129,73.64096137,36.50577572,62115.53333,1221.754164,1047.933333,20.61186381,530192.6667,10428.39148,3781.866667,74.38576311,1846,36.30908512,1.59477E+12
15-Jul,1838,64083,539964,3744,1070,11.86801342,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1260.452384,21.04589441,10620.58442,73.64096137,36.15173264,63962,1258.072428,1077.933333,21.20193562,541168.2667,10644.27121,3875.733333,76.23203223,1846.466667,36.31826401,1.59486E+12
16-Jul,1977,66060,553375,4182,1096,11.9376553,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1299.338116,21.55728997,10884.36619,82.25600973,38.885732,65823.06667,1294.67786,1109.933333,21.83134555,552208.7333,10861.42682,3991.533333,78.5097094,1861.066667,36.60543229,1.59494E+12
17-Jul,1552,67612,561993,4182,1135,12.03075483,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1329.864498,22.32438332,11053.87415,82.25600973,30.52638142,67662.33333,1330.854507,1145.666667,22.53418663,563092.4,11075.49831,4086.8,80.3835152,1839.266667,36.17664678,1.59503E+12
18-Jul,2374,69986,577386,4182,1155,12.12118063,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1376.558847,22.71776452,11356.63999,82.25600973,46.6943489,69429,1365.60318,1181.666667,23.2422728,573740.6,11284.9384,4182.066667,82.257321,1766.666667,34.74867301,1.59512E+12
19-Jul,1459,71445,588316,4182,1164,12.14398385,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1405.256006,22.89478607,11571.62282,82.25600973,28.69715882,71146.93333,1399.393314,1218,23.95691532,584833.4667,11503.12466,4277.333333,84.13112681,1717.933333,33.79013414,1.5952E+12
20-Jul,1892,73337,598693,4498,1221,12.24951686,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1442.469867,24.0159225,11775.72866,88.47143276,37.21386189,72074,1417.627844,1235.571429,24.3025288,590385.7857,11612.33356,4340.142857,85.36653111,1732.071429,34.06821719,1.59529E+12
21-Jul,1705,75042,609160,4498,1285,12.31893099,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1476.005615,25.27474235,11981.60471,88.47143276,33.53574763,72972.84615,1435.307304,1254.230769,24.6695405,595993.8462,11722.63884,4386,86.26849801,1694.461538,33.328466,1.59538E+12
22-Jul,1564,76606,618474,4498,1334,12.38629271,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1506.768025,26.2385263,12164.80233,88.47143276,30.76241014,73866.83333,1452.891191,1275.583333,25.08952537,601828.0833,11837.3928,4439.5,87.32079273,1681,33.06369019,1.59546E+12
23-Jul,2001,78607,629372,4827,1385,12.48975169,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1546.125815,27.24164837,12379.15575,94.94255356,39.35778945,74756.27273,1470.385628,1294.272727,25.45712818,607452.0909,11948.01174,4502.727273,88.56441377,1666.727273,32.78295906,1.59555E+12
24-Jul,1401,80008,638490,4827,1465,12.53081489,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1573.682168,28.81517319,12558.49824,94.94255356,27.55635333,75625.9,1487.490379,1314.1,25.847112,612859.8,12054.3763,4534.8,89.19525417,1635.7,32.17268176,1.59564E+12
25-Jul,1191,81199,647813,4827,1491,12.53432704,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1597.108019,29.32656875,12741.87289,94.94255356,23.42585069,76516.33333,1505.004366,1334,26.2385263,618511.6667,12165.5432,4574,89.96628133,1645,32.35560402,1.59572E+12
26-Jul,1218,82417,658901,4827,1506,12.50825238,South Carolina,04000US45,04000US45,South Carolina,2018,2018,5084127,south-carolina,1621.064934,29.62160465,12959.96343,94.94255356,23.95691532,77332.625,1521.060056,1356.375,26.67862152,623652.375,12266.6561,4623,90.93006528,1553.875,30.56326091,1.59581E+12
4-Mar,,0,21,0,0,0,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,,0,0.246545863,,,4.875,0.057233861,0,0,56,0.657455635,0,0,2.125,0.024948093,1.58337E+12
5-Mar,0,0,31,0,0,0,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,,0,0.363948655,,,7.666666667,0.090008807,0,0,66.11111111,0.776162902,0,0,3.333333333,0.039134264,1.58345E+12
6-Mar,0,0,38,0,0,0,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,,0,0.446130609,,,9.9,0.116228764,0,0,74.2,0.871128716,0,0,3,0.035220838,1.58354E+12
7-Mar,2,2,44,0,0,4.545454545,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.023480558,0,0.516572285,,0.023480558,13.09090909,0.153690928,0.090909091,0.001067298,104.5454545,1.227392825,0,0,4.090909091,0.048028415,1.58363E+12
8-Mar,1,3,50,0,0,6,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.035220838,0,0.58701396,,0.011740279,16.25,0.190779537,0.166666667,0.001956713,136.5833333,1.603526467,0,0,4.25,0.049896187,1.58371E+12
9-Mar,5,8,61,0,0,13.1147541,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.093922234,0,0.716157031,,0.058701396,20.15384615,0.236611781,0.230769231,0.002709295,205.1538462,2.408563432,0,0,5.153846154,0.060507593,1.5838E+12
10-Mar,1,9,69,0,0,13.04347826,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.105662513,0,0.810079264,,0.011740279,24.21428571,0.284282475,0.285714286,0.003354365,281.7857143,3.308242959,0,0,5.5,0.064571536,1.58388E+12
11-Mar,8,17,134,0,0,12.68656716,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.199584746,0,1.573197412,,0.093922234,28.86666667,0.338902726,0.4,0.004696112,391.2,4.592797221,0,0,6.266666667,0.073572416,1.58397E+12
12-Mar,13,30,147,0,0,20.40816327,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.352208376,0,1.725821042,,0.15262363,36.46666667,0.428128848,0.533333333,0.006261482,544.8,6.396104106,0,0,7.6,0.089226122,1.58406E+12
13-Mar,0,30,147,0,0,20.40816327,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.352208376,0,1.725821042,,,46.6,0.547097011,0.666666667,0.007826853,728.7333333,8.555532792,1.666666667,0.019567132,10.13333333,0.118968163,1.58414E+12
14-Mar,15,45,408,0,1,11.02941176,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.528312564,0.011740279,4.790033912,,0.176104188,61.2,0.718505087,0.866666667,0.010174909,948.6666667,11.13761153,3.8,0.044613061,14.6,0.171408076,1.58423E+12
15-Mar,6,51,489,0,1,10.42944785,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.598754239,0.011740279,5.740996527,,0.070441675,78,0.915741777,1.266666667,0.01487102,1192.2,13.99676086,6.333333333,0.074355102,16.8,0.19723669,1.58432E+12
16-Mar,16,67,1028,0,1,6.517509728,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.786598706,0.011740279,12.06900701,,0.187844467,97.13333333,1.140372453,1.733333333,0.020349817,1486.866667,17.45622979,9.333333333,0.109575939,19.13333333,0.224630675,1.5844E+12
17-Mar,10,77,1278,0,1,6.025039124,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,0.904001498,0.011740279,15.00407681,,0.117402792,122.6666667,1.440140915,2.333333333,0.027393985,1840.8,21.61150594,13.26666667,0.155754371,25.53333333,0.299768462,1.58449E+12
18-Mar,17,94,1923,0,2,4.888195528,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,1.103586244,0.023480558,22.57655689,,0.199584746,152.7333333,1.793131976,3.2,0.037568893,2248.8,26.40153986,17.6,0.206628914,30.06666667,0.352991061,1.58458E+12
19-Mar,20,114,2325,0,2,4.903225806,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,1.338391828,0.023480558,27.29614913,,0.234805584,191.8666667,2.252568235,4.133333333,0.048526487,2729,32.03922192,23.13333333,0.271591792,39.13333333,0.459436259,1.58466E+12
20-Mar,38,152,2790,25,2,5.448028674,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,1.784522438,0.023480558,32.75537896,0.29350698,0.446130609,239.1333333,2.807492098,5.266666667,0.061832137,3330.266667,39.09826046,29.73333333,0.349077635,47.26666667,0.554923863,1.58475E+12
21-Mar,67,219,3337,32,3,6.562780941,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,2.571121144,0.035220838,39.17731168,0.375688934,0.786598706,296.4666667,3.480601439,6.733333333,0.079051213,4027.733333,47.28671386,37.2,0.436738386,57.33333333,0.673109341,1.58484E+12
22-Mar,35,254,3697,38,6,6.870435488,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,2.982030916,0.070441675,43.40381219,0.446130609,0.410909772,361.4666667,4.243719587,8.333333333,0.09783566,4803.066667,56.38934366,46.26666667,0.543183584,65,0.763118148,1.58492E+12
23-Mar,36,290,4470,45,7,6.487695749,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,3.404680967,0.082181954,52.479048,0.528312564,0.422650051,441.4,5.182159237,10.06666667,0.118185477,5663.866667,66.49537599,57.26666667,0.672326655,79.93333333,0.93843965,1.58501E+12
24-Mar,101,391,5370,59,9,7.281191806,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,4.590449165,0.105662513,63.04529928,0.692676473,1.185768199,535.8666667,6.291224278,12.26666667,0.144014091,6618.266667,77.70029846,77.6,0.911045666,94.46666667,1.109065041,1.58509E+12
25-Mar,69,460,6189,65,13,7.432541606,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,5.40052843,0.15262363,72.66058794,0.763118148,0.810079264,644.4666667,7.566218599,14.93333333,0.175321503,7705.666667,90.46667805,97.93333333,1.149764676,108.6,1.274994321,1.58518E+12
26-Mar,144,604,7337,83,14,8.232247513,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,7.091128634,0.164363909,86.13842846,0.974443173,1.690600204,772.3333333,9.067408965,17.86666667,0.209759655,8844.466667,103.836508,118.7333333,1.393962483,127.8666667,1.501190366,1.58527E+12
27-Mar,135,739,9166,99,17,8.062404539,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,8.676066326,0.199584746,107.6113991,1.16228764,1.584937691,925.2,10.86210631,21.2,0.248893919,10126.26667,118.8851979,144.7333333,1.699209742,152.8666667,1.794697346,1.58535E+12
28-Mar,151,890,10609,112,22,8.389103591,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,10.44884848,0.258286142,124.552622,1.31491127,1.772782159,1090.866667,12.80707923,24.53333333,0.288028183,11518.33333,135.2284492,171.8,2.016979966,165.6666667,1.94497292,1.58544E+12
29-Mar,130,1020,12038,136,25,8.4731683,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,11.97508478,0.29350698,141.329481,1.596677971,1.526236295,1268.133333,14.88823939,27.93333333,0.327945132,12930.6,151.8088542,202.8,2.380928621,177.2666667,2.081160159,1.58553E+12
30-Mar,230,1250,13401,165,27,9.327662115,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,14.67534899,0.316987538,157.3314815,1.937146067,2.700264215,1473.4,17.29812737,31.73333333,0.372558193,14593.8,171.3352865,237.8,2.791838393,205.2666667,2.409887976,1.58561E+12
31-Mar,234,1484,15344,305,34,9.671532847,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,17.42257433,0.399169493,180.142844,3.580785155,2.747225332,1697.066667,19.92403648,36.26666667,0.425780792,16338.8,191.8220737,275.8,3.237969002,223.6666667,2.625909113,1.5857E+12
1-Apr,222,1706,17589,305,41,9.699243846,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,20.02891631,0.481351447,206.4997708,3.580785155,2.606341981,1940.466667,22.78162044,42.93333333,0.50404932,18224.33333,213.9587615,317.5333333,3.727929987,243.4,2.857583956,1.58579E+12
2-Apr,306,2012,19005,312,46,10.58668771,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,23.62144174,0.540052843,223.1240061,3.662967109,3.592525434,2210.4,25.95071313,50.13333333,0.58857933,20210.4,237.2757387,364.6666667,4.28128848,269.9333333,3.169092698,1.58587E+12
3-Apr,395,2407,21552,390,52,11.16833705,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,28.25885202,0.610494518,253.0264972,4.578708886,4.637410282,2508.6,29.45166439,57.86666667,0.679370823,22289,261.679083,410.6,4.820558638,298.2,3.500951256,1.58596E+12
4-Apr,230,2637,23671,431,52,11.14021376,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,30.95911624,0.610494518,277.9041488,5.060060333,2.700264215,2810.933333,33.00114213,66.13333333,0.776423797,24378.33333,286.2084397,455.4666667,5.347305831,302.3333333,3.549477743,1.58604E+12
5-Apr,241,2878,24521,497,54,11.73687859,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,33.78852352,0.633975077,287.8833862,5.83491876,2.829407286,3134.733333,36.80264454,74.6,0.875824828,26462.66667,310.6790949,499.4666667,5.863878116,323.8,3.801502404,1.58613E+12
6-Apr,455,3333,28645,563,63,11.63553849,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,39.13035056,0.739637589,336.3002976,6.609777187,5.341827034,3478.133333,40.83425641,83.2,0.976791229,28542.26667,335.0941795,541.8666667,6.361665953,343.4,4.031611876,1.58622E+12
7-Apr,312,3645,30645,615,75,11.89427313,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,42.79331767,0.88052094,359.7808559,7.220271705,3.662967109,3828.133333,44.94335413,94.4,1.108282356,30626.53333,359.5640521,600.7333333,7.052777055,350,4.109097718,1.5863E+12
8-Apr,397,4042,33653,685,109,12.01081627,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,47.45420851,1.279690432,395.0956158,8.042091249,4.660890841,4188.466667,49.17376807,106,1.244469595,32735.66667,384.3258663,654.6666667,7.685969447,360.3333333,4.230413937,1.58639E+12
9-Apr,467,4509,35980,772,121,12.5319622,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,52.93691889,1.420573783,422.4152455,9.063495539,5.482710384,4574.133333,53.70160241,118.6666667,1.393179798,34862.8,409.2990055,715.7333333,8.402909163,385.6666667,4.527834343,1.58648E+12
10-Apr,568,5077,38516,772,130,13.18153495,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,59.60539748,1.526236295,452.1885935,9.063495539,6.668478583,4976.866667,58.42980419,132.8,1.559109077,37090.26667,435.4500861,781.3333333,9.173071478,402.7333333,4.728201775,1.58656E+12
11-Apr,197,5274,40506,772,141,13.02029329,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,61.91823248,1.655379367,475.5517491,9.063495539,2.312835002,5385.533333,63.22766495,147.8,1.735213265,39335.6,461.8109263,850.1333333,9.980802687,408.6666667,4.797860765,1.58665E+12
12-Apr,473,5747,41874,772,149,13.72450685,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,67.47138454,1.7493016,491.612451,9.063495539,5.55315206,5809.066667,68.20006453,164.3333333,1.929319214,41571.06667,488.0559291,921.4,10.81749325,423.5333333,4.972399582,1.58674E+12
13-Apr,424,6171,43232,772,154,14.27414878,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,72.44926292,1.808002996,507.5557502,9.063495539,4.977878379,6259.2,73.48475554,182.3333333,2.14064424,43858.4,514.9098611,993.6666667,11.66592409,450.1333333,5.284691009,1.58682E+12
14-Apr,329,6500,44665,1048,195,14.55278182,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,76.31181477,2.289354443,524.3795703,12.3038126,3.862551855,6721.4,78.91111259,201.4,2.36449223,46032.4,540.433228,1066.733333,12.52374716,462.2,5.426357044,1.58691E+12
15-Apr,389,6889,46981,1114,208,14.66337456,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,80.87878338,2.441978073,551.5700569,13.07867102,4.566968607,7211.6,84.66619745,221.2,2.596949758,48348.13333,567.6205839,1142.6,13.41444301,490.2,5.755084862,1.587E+12
16-Apr,602,7491,49496,1221,231,15.13455633,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,87.94643145,2.712004494,581.0968591,14.3348809,7.067648076,7715.066667,90.57703668,241.2666667,2.832538027,50766.4,596.0117098,1219.4,14.31609645,503.4666667,5.910839232,1.58708E+12
17-Apr,562,8053,52417,1296,258,15.36333632,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,94.54446836,3.028992032,615.3902146,15.21540184,6.598036908,8238.866667,96.72659492,262.2666667,3.07908389,53304.2,625.8061903,1297.4,15.23183823,523.8,6.149558243,1.58717E+12
18-Apr,484,8537,55232,1422,277,15.45661935,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,100.2267635,3.252057337,648.4391005,16.69467702,5.682295131,8765.066667,102.9043298,283.4666667,3.327977809,55879.06667,656.0358439,1380.2,16.20393335,526.2,6.177734913,1.58725E+12
19-Apr,453,8990,57203,1500,300,15.71595895,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,105.54511,3.522083759,671.5791908,17.61041879,5.318346476,9315.8,109.3700929,304.6,3.576089043,58593.4,687.902875,1548.6,18.18099636,550.7333333,6.465763096,1.58734E+12
20-Apr,640,9630,58831,1581,324,16.36892115,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,113.0588887,3.803850459,690.6923654,18.56138141,7.513778685,9888.6,116.0949249,327.4666667,3.844550094,61392.33333,720.7631338,1725.266667,20.25511235,572.8,6.724831923,1.58743E+12
21-Apr,636,10266,61255,1659,349,16.75944821,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,120.5257062,4.097357439,719.1508021,19.47712319,7.466817568,10474.6,122.9747285,352,4.132578277,64280.86667,754.6753216,1914.333333,22.47480781,586,6.879803609,1.58751E+12
22-Apr,732,10998,65381,1753,372,16.82140071,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,129.1195906,4.367383861,767.5911941,20.58070943,8.593884371,11097.66667,130.2897051,375.8,4.411996922,67442.66667,791.7957364,2088.066667,24.51448565,623.0666667,7.314976624,1.5876E+12
23-Apr,596,11594,69927,1837,410,16.58014787,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,136.116797,4.81351447,820.9625033,21.56689288,6.997206401,11765.13333,138.1259501,400.6666667,4.703938531,71437.8,838.6997171,2257.4,26.50250626,667.4666667,7.83624502,1.58769E+12
24-Apr,772,12366,74047,1942,436,16.70020392,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,145.1802925,5.118761729,869.3324536,22.7996222,9.063495539,12447.8,146.1406474,426.3333333,5.005272364,75265.26667,883.6352444,2425.2,28.47252511,682.6666667,8.014697264,1.58777E+12
25-Apr,604,12970,77139,2014,448,16.81380365,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,152.2714212,5.25964508,905.6333969,23.6449223,7.091128634,13155.66667,154.4511997,453.1333333,5.319911846,79001.93333,927.5047543,2599.466667,30.51846443,707.8666667,8.3105523,1.58786E+12
26-Apr,565,13535,81221,3298,458,16.66440945,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,158.9046789,5.377047872,953.5572165,38.71944079,6.633257746,13886,163.0255169,480.2666667,5.638464755,82837.86667,972.5396826,2772,32.54405393,730.3333333,8.574317239,1.58795E+12
27-Apr,804,14339,83858,3422,492,17.09914379,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,168.3438634,5.776217364,984.5163328,40.17523541,9.439184473,14637.06667,171.8432493,507.8,5.961713776,86636.13333,1017.132394,2946.2,34.58921057,751.0666667,8.817732361,1.58803E+12
28-Apr,622,14961,86560,3608,522,17.28396488,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,175.646317,6.12842574,1016.238567,42.35892734,7.30245366,15345.46667,180.1600631,533.7333333,6.266178349,90325.86667,1060.450893,3115,36.57096969,708.4,8.316813782,1.58812E+12
29-Apr,885,15846,92092,3654,552,17.20670634,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,186.0364641,6.480634116,1081.185792,42.89898018,10.39014709,16099.06667,189.0075375,561.7333333,6.594906167,94486.93333,1109.302978,3300.266667,38.74605209,753.6,8.847474402,1.5882E+12
30-Apr,1055,16901,106908,3654,581,15.80891982,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,198.4224587,6.821102213,1255.129768,42.89898018,12.38599455,16855.33333,197.8863193,591.0666667,6.93928769,98827.8,1160.265964,3491.533333,40.99157615,756.2666667,8.878781813,1.58829E+12
1-May,830,17731,106908,3738,616,16.58528829,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,208.1668904,7.232011984,1255.129768,43.88516363,9.744431732,17628.8,206.9670339,618.8666667,7.265667452,103342.6667,1213.271759,3683.533333,43.24570976,773.4666667,9.080714615,1.58838E+12
2-May,940,18671,108467,3910,660,17.21353038,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,219.2027529,7.748584269,1273.432864,45.90449165,11.03586244,18409.8,216.1361919,645.7333333,7.581089619,107976.9333,1267.679344,3871.133333,45.44818614,781,9.169158052,1.58846E+12
3-May,821,19492,112771,4010,684,17.28458558,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,228.8415221,8.03035097,1323.963025,47.07851957,9.63876922,19216.46667,225.6066838,672.5333333,7.895729102,112904.2667,1325.527613,4055.333333,47.61074556,806.6666667,9.470491884,1.58855E+12
4-May,764,20256,114177,4113,713,17.74087601,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,237.8110954,8.370819066,1340.469858,48.28776833,8.969573305,20034.13333,235.2063188,701.4,8.234631828,117874.6,1383.880714,4164.066667,48.88730526,817.6666667,9.599634956,1.58864E+12
5-May,0,20256,114177,4113,713,17.74087601,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,237.8110954,8.370819066,1340.469858,48.28776833,,20861.26667,244.917095,730.4,8.575099924,123075.8667,1444.945037,4274.6,50.18499745,827.1333333,9.710776265,1.58872E+12
6-May,1314,21570,123671,4438,769,17.44143736,Virginia,04000US51,04000US51,Virginia,2018,2018,8517685,virginia,253.2378222,9.028274701,1451.932068,52.10335907,15.42672686,21718.06667,254.9761663,759.2666667,8.914002651,128460.2667,1508.159396,4381.466667,51.43964195,856.8,10.05907121,1.58881E+12
